[2026-07-19T12:18:57.559+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-07-19T12:18:58.007+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline scheduled__2026-07-18T00:00:00+00:00 [queued]>
[2026-07-19T12:18:58.143+0000] {taskinstance.py:2603} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline scheduled__2026-07-18T00:00:00+00:00 [queued]>
[2026-07-19T12:18:58.149+0000] {taskinstance.py:2856} INFO - Starting attempt 2 of 3
[2026-07-19T12:18:58.270+0000] {taskinstance.py:2879} INFO - Executing <Task(PythonOperator): incremental_sync_pipeline> on 2026-07-18 00:00:00+00:00
[2026-07-19T12:18:58.326+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=30395) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-07-19T12:18:58.321+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'tmdb_incremental_sync', 'incremental_sync_pipeline', 'scheduled__2026-07-18T00:00:00+00:00', '--job-id', '84', '--raw', '--subdir', 'DAGS_FOLDER/tmdb_incremental_sync.py', '--cfg-path', '/tmp/tmpfu6tmczh']
[2026-07-19T12:18:58.338+0000] {standard_task_runner.py:72} INFO - Started process 30396 to run task
[2026-07-19T12:18:58.340+0000] {standard_task_runner.py:105} INFO - Job 84: Subtask incremental_sync_pipeline
[2026-07-19T12:18:59.338+0000] {task_command.py:467} INFO - Running <TaskInstance: tmdb_incremental_sync.incremental_sync_pipeline scheduled__2026-07-18T00:00:00+00:00 [running]> on host d8c53ec118ae
[2026-07-19T12:19:00.290+0000] {taskinstance.py:3122} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='tmdb_incremental_sync' AIRFLOW_CTX_TASK_ID='incremental_sync_pipeline' AIRFLOW_CTX_EXECUTION_DATE='2026-07-18T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-07-18T00:00:00+00:00'
[2026-07-19T12:19:00.315+0000] {taskinstance.py:731} INFO - ::endgroup::
[2026-07-19T12:19:00.600+0000] {logging_mixin.py:190} INFO - Starting incremental sync for 2026-07-18 → 2026-07-19...
[2026-07-19T13:12:24.806+0000] {logging_mixin.py:190} INFO - Skipping movie 1695575: could not fetch metadata.
[2026-07-19T13:12:24.855+0000] {logging_mixin.py:190} INFO - Skipping movie 1695584: could not fetch metadata.
[2026-07-19T13:12:25.381+0000] {logging_mixin.py:190} INFO - Skipping movie 1695604: could not fetch metadata.
[2026-07-19T13:12:25.450+0000] {logging_mixin.py:190} INFO - Skipping movie 1695613: could not fetch metadata.
[2026-07-19T13:12:26.416+0000] {logging_mixin.py:190} INFO - Skipping movie 1703836: could not fetch metadata.
[2026-07-19T13:12:26.747+0000] {logging_mixin.py:190} INFO - Skipping movie 892848: could not fetch metadata.
[2026-07-19T13:12:27.017+0000] {logging_mixin.py:190} INFO - Skipping movie 851901: could not fetch metadata.
[2026-07-19T13:12:30.961+0000] {logging_mixin.py:190} INFO - 2476 movies queued for deep extraction...
[2026-07-19T13:13:03.064+0000] {logging_mixin.py:190} INFO - Skipping deep extraction for movie 1695604: could not fetch data.
[2026-07-19T13:13:45.726+0000] {logging_mixin.py:190} INFO - Skipping deep extraction for movie 1697904: could not fetch data.
[2026-07-19T13:14:25.657+0000] {logging_mixin.py:190} INFO - Skipping deep extraction for movie 903414: could not fetch data.
[2026-07-19T13:14:39.744+0000] {logging_mixin.py:190} INFO - Request error on attempt 1/3 for https://api.themoviedb.org/3/movie/67660: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2026-07-19T13:14:39.744+0000] {logging_mixin.py:190} INFO - SSL error on attempt 1/3 for https://api.themoviedb.org/3/movie/920: HTTPSConnectionPool(host='api.themoviedb.org', port=443): Max retries exceeded with url: /3/movie/920?api_key=6f73ac85d32f789d075631f40192f5ab&append_to_response=credits%2Ckeywords (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))
[2026-07-19T13:14:39.744+0000] {logging_mixin.py:190} INFO - Request error on attempt 1/3 for https://api.themoviedb.org/3/movie/67357: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2026-07-19T13:14:39.744+0000] {logging_mixin.py:190} INFO - Request error on attempt 1/3 for https://api.themoviedb.org/3/movie/54004: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2026-07-19T13:14:39.744+0000] {logging_mixin.py:190} INFO - Request error on attempt 1/3 for https://api.themoviedb.org/3/movie/54087: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2026-07-19T13:45:24.628+0000] {job.py:229} INFO - Heartbeat recovered after 1827.48 seconds
[2026-07-19T13:46:07.472+0000] {logging_mixin.py:190} INFO - Pipeline finished successfully.
[2026-07-19T13:46:07.478+0000] {python.py:240} INFO - Done. Returned value was: None
[2026-07-19T13:46:07.581+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2026-07-19T13:46:07.586+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=tmdb_incremental_sync, task_id=incremental_sync_pipeline, run_id=scheduled__2026-07-18T00:00:00+00:00, execution_date=20260718T000000, start_date=20260719T121858, end_date=20260719T134607
[2026-07-19T13:46:07.796+0000] {local_task_job_runner.py:261} INFO - Task exited with return code 0
[2026-07-19T13:46:07.943+0000] {taskinstance.py:3891} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2026-07-19T13:46:07.956+0000] {local_task_job_runner.py:240} INFO - ::endgroup::
